event_id,data_status,season,team,player_name,position_group,minute,x_120,y_80,zone_id,field_side,field_depth,foul_type,current_yellow_before_event,transition_danger,referee_strictness_proxy,model_probability_yellow,is_yellow_card,model_probability_red,is_red_card
SYN_FOUL_000133,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,1,94.31,62.21,Z079,right_wing,final_third_outside_box,shirt_pull,0,medium,0.425,0.0444,0,0.003,0
SYN_FOUL_000134,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,78,107.04,66.66,Z087,right_wing,wide_final_third,normal_contact,0,medium,0.628,0.0695,0,0.003,0
SYN_FOUL_000135,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,91,104.73,68.93,Z087,right_wing,wide_final_third,late_tackle,0,low,0.339,0.1133,0,0.003,0
SYN_FOUL_000136,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,19,40.17,64.08,Z039,right_wing,middle_third,normal_contact,0,high,0.513,0.1062,0,0.003,0
SYN_FOUL_000137,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,32,93.16,33.88,Z076,central,final_third_outside_box,normal_contact,1,low,0.362,0.0317,0,0.003,0
SYN_FOUL_000138,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,85,17.18,76.34,Z016,right_wing,own_half,late_tackle,0,low,0.537,0.137,0,0.003,0
SYN_FOUL_000139,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,25,83.29,78.82,Z072,right_wing,final_third_outside_box,handball,0,low,0.14,0.0259,1,0.003,0
SYN_FOUL_000140,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,60,0.64,7.68,Z001,left_wing,own_half,tactical_foul,0,low,0.486,0.1022,0,0.003,0
SYN_FOUL_000141,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,78,110.92,72.32,Z096,right_wing,wide_final_third,tactical_foul,0,low,0.351,0.1152,0,0.003,0
SYN_FOUL_000142,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,93,26.56,29.88,Z019,left_half_space,own_half,normal_contact,0,high,0.237,0.071,0,0.003,0
SYN_FOUL_000143,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,75,113.65,78.22,Z096,right_wing,wide_final_third,reckless_tackle,0,low,0.572,0.2527,0,0.021,0
SYN_FOUL_000144,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,79,100.78,60.13,Z087,right_wing,wide_final_third,dissent,0,low,0.567,0.1308,0,0.003,0
SYN_FOUL_000145,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,74,66.75,50.18,Z054,right_half_space,middle_third,handball,0,low,0.414,0.0396,0,0.003,0
SYN_FOUL_000146,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,87,62.46,75.03,Z056,right_wing,middle_third,stopping_counter,0,high,0.611,0.2845,0,0.003,0
SYN_FOUL_000147,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,32,78.86,23.74,Z059,left_half_space,middle_third,late_tackle,0,medium,0.617,0.1232,0,0.003,0
SYN_FOUL_000148,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,24,40.94,16.4,Z034,left_wing,middle_third,tactical_foul,0,low,0.472,0.1003,0,0.003,0
SYN_FOUL_000149,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,94,25.4,49.53,Z021,central,own_half,normal_contact,0,high,0.384,0.1105,0,0.003,0
SYN_FOUL_000150,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,42,22.65,2.85,Z017,left_wing,own_half,tactical_foul,0,medium,0.534,0.1095,0,0.003,0
SYN_FOUL_000151,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,54,107.44,66.62,Z087,right_wing,wide_final_third,tactical_foul,0,medium,0.428,0.0941,0,0.003,0
SYN_FOUL_000152,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,28,115.57,56.82,Z094,right_half_space,penalty_area,tactical_foul,0,low,0.278,0.0754,0,0.003,0
SYN_FOUL_000153,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,33,9.83,34.77,Z004,central,own_half,dissent,0,low,0.83,0.165,0,0.003,0
SYN_FOUL_000154,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,77,113.16,13.43,Z090,left_wing,wide_final_third,handball,0,medium,0.619,0.0685,0,0.003,0
SYN_FOUL_000155,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,2,75.52,76.18,Z064,right_wing,middle_third,normal_contact,0,low,0.881,0.0879,0,0.003,0
SYN_FOUL_000156,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,10,18.54,70.64,Z016,right_wing,own_half,stopping_counter,0,low,0.374,0.0869,0,0.003,0
SYN_FOUL_000157,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,1,25.79,75.72,Z024,right_wing,own_half,tactical_foul,0,low,0.453,0.0851,0,0.003,0
SYN_FOUL_000158,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,33,53.22,75.17,Z048,right_wing,middle_third,normal_contact,0,low,0.552,0.0538,0,0.003,0
SYN_FOUL_000159,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,89,6.46,28.89,Z003,left_half_space,own_half,late_tackle,0,high,0.394,0.1946,0,0.003,0
SYN_FOUL_000160,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,3,105.2,63.4,Z087,right_wing,wide_final_third,late_tackle,0,low,0.408,0.1,0,0.003,0
SYN_FOUL_000161,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,75,67.46,40.41,Z053,central,middle_third,stopping_counter,0,high,0.993,0.3868,0,0.003,0
SYN_FOUL_000162,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,44,118.56,52.05,Z094,right_half_space,penalty_area,late_tackle,0,low,0.525,0.1181,0,0.003,0
SYN_FOUL_000163,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,8,38.16,51.39,Z030,right_half_space,own_half,late_tackle,0,low,0.538,0.0962,0,0.003,0
SYN_FOUL_000164,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,21,11.95,47.75,Z013,central,own_half,normal_contact,0,medium,0.292,0.0284,0,0.003,0
SYN_FOUL_000165,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,53,69.39,27.83,Z051,left_half_space,middle_third,normal_contact,0,medium,0.474,0.0376,0,0.003,0
SYN_FOUL_000166,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,12,53.04,42.97,Z045,central,middle_third,tactical_foul,0,high,0.852,0.3128,1,0.003,0
SYN_FOUL_000167,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,25,15.58,76.9,Z016,right_wing,own_half,stopping_counter,0,high,0.521,0.2286,1,0.003,0
SYN_FOUL_000168,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,51,116.2,15.98,Z090,left_wing,wide_final_third,tactical_foul,0,low,0.454,0.1069,0,0.003,0
SYN_FOUL_000169,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,71,21.67,13.08,Z018,left_wing,own_half,late_tackle,0,low,0.595,0.1303,0,0.003,0
SYN_FOUL_000170,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,24,66.83,64.11,Z055,right_wing,middle_third,stopping_counter,1,low,0.453,0.1067,0,0.003,0
SYN_FOUL_000171,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,47,91.37,35.17,Z076,central,final_third_outside_box,normal_contact,0,high,0.667,0.1211,0,0.003,0
SYN_FOUL_000172,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,55,97.56,31.29,Z076,central,final_third_outside_box,late_tackle,0,medium,0.512,0.116,0,0.003,0
SYN_FOUL_000173,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,40,57.1,69.15,Z047,right_wing,middle_third,dissent,0,low,0.447,0.0967,0,0.003,0
SYN_FOUL_000174,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,28,95.96,23.96,Z075,left_half_space,final_third_outside_box,dissent,0,high,0.102,0.1205,0,0.003,0
SYN_FOUL_000175,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,47,77.03,77.29,Z064,right_wing,middle_third,normal_contact,0,low,0.234,0.0259,0,0.003,0
SYN_FOUL_000176,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,12,72.06,26.73,Z059,left_half_space,middle_third,dissent,0,medium,0.845,0.1684,0,0.003,0
SYN_FOUL_000177,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,27,15.32,7.93,Z009,left_wing,own_half,late_tackle,0,low,0.39,0.0975,0,0.003,0
SYN_FOUL_000178,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,5,97.74,30.73,Z076,central,final_third_outside_box,normal_contact,0,high,0.349,0.0838,0,0.003,0
SYN_FOUL_000179,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,19,52.91,51.66,Z046,right_half_space,middle_third,shirt_pull,0,low,0.56,0.0496,0,0.003,0
SYN_FOUL_000180,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,44,76.74,30.48,Z060,central,middle_third,shirt_pull,0,low,0.619,0.047,0,0.003,0
SYN_FOUL_000181,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,11,45.01,56.47,Z038,right_half_space,middle_third,normal_contact,0,medium,0.646,0.0564,0,0.003,0
SYN_FOUL_000182,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,21,21.59,48.17,Z021,central,own_half,shirt_pull,0,medium,0.446,0.0416,0,0.003,0
SYN_FOUL_000183,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,25,101.19,39.86,Z084,central,penalty_area,handball,0,low,0.55,0.0536,0,0.003,0
SYN_FOUL_000184,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,50,63.79,51.93,Z054,right_half_space,middle_third,normal_contact,0,medium,0.397,0.0386,0,0.003,0
SYN_FOUL_000185,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,81,110.65,74.95,Z096,right_wing,wide_final_third,stopping_counter,1,high,0.497,0.268,0,0.003,0
SYN_FOUL_000186,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,56,104.58,74.12,Z088,right_wing,wide_final_third,tactical_foul,0,medium,0.47,0.1093,0,0.003,0
SYN_FOUL_000187,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,21,115.85,38.78,Z092,central,six_yard_box,normal_contact,0,medium,0.434,0.0408,0,0.003,0
SYN_FOUL_000188,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,17,100.15,3.03,Z081,left_wing,wide_final_third,tactical_foul,0,high,0.138,0.1112,0,0.003,0
SYN_FOUL_000189,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,87,46.84,70.62,Z040,right_wing,middle_third,shirt_pull,0,low,0.407,0.0432,0,0.003,0
SYN_FOUL_000190,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,66,37.01,31.95,Z028,central,own_half,reckless_tackle,0,low,0.769,0.3498,0,0.021,0
SYN_FOUL_000191,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,42,43.41,60.83,Z039,right_wing,middle_third,late_tackle,1,medium,0.742,0.1464,0,0.003,0
SYN_FOUL_000192,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,80,119.31,29.56,Z091,left_half_space,penalty_area,shirt_pull,0,low,0.688,0.0759,0,0.003,0
SYN_FOUL_000193,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,67,95.82,39.79,Z076,central,final_third_outside_box,normal_contact,0,low,0.33,0.0348,0,0.003,0
SYN_FOUL_000194,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,94,94.61,55.68,Z078,right_half_space,final_third_outside_box,shirt_pull,0,medium,0.502,0.0631,0,0.003,0
SYN_FOUL_000195,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,24,3.49,74.66,Z008,right_wing,own_half,handball,0,high,0.712,0.113,0,0.003,0
SYN_FOUL_000196,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,45,118.68,78.53,Z096,right_wing,wide_final_third,late_tackle,0,low,0.592,0.1297,0,0.003,0
SYN_FOUL_000197,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,15,118.75,0.17,Z089,left_wing,wide_final_third,tactical_foul,0,medium,0.662,0.115,0,0.003,0
SYN_FOUL_000198,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,70,28.79,79.5,Z024,right_wing,own_half,late_tackle,0,low,0.065,0.0603,0,0.003,0
SYN_FOUL_000199,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,82,48.04,76.25,Z040,right_wing,middle_third,tactical_foul,1,medium,0.806,0.1735,0,0.003,0
SYN_FOUL_000200,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,27,54.02,78.85,Z048,right_wing,middle_third,normal_contact,0,low,0.453,0.0463,1,0.003,0
SYN_FOUL_000201,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,67,14.0,51.84,Z014,right_half_space,own_half,reckless_tackle,0,low,0.531,0.2688,1,0.021,0
SYN_FOUL_000202,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,21,78.78,33.67,Z060,central,middle_third,normal_contact,0,medium,0.537,0.0526,0,0.003,0
SYN_FOUL_000203,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,15,117.88,31.34,Z092,central,six_yard_box,reckless_tackle,0,low,0.739,0.3391,1,0.021,0
SYN_FOUL_000204,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,78,7.37,16.66,Z002,left_wing,own_half,normal_contact,0,medium,0.21,0.0405,0,0.003,0
SYN_FOUL_000205,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,1,36.91,14.25,Z026,left_wing,own_half,tactical_foul,0,low,0.566,0.1146,0,0.003,0
SYN_FOUL_000206,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,94,90.27,78.62,Z080,right_wing,final_third_outside_box,dissent,0,medium,0.57,0.1153,0,0.003,0
SYN_FOUL_000207,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,30,37.84,46.6,Z029,central,own_half,late_tackle,0,medium,0.452,0.085,0,0.003,0
SYN_FOUL_000208,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,45,28.48,7.77,Z017,left_wing,own_half,late_tackle,1,medium,0.389,0.0973,0,0.003,0
SYN_FOUL_000209,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,57,104.75,33.06,Z084,central,penalty_area,reckless_tackle,0,low,0.597,0.2602,0,0.021,0
SYN_FOUL_000210,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,40,97.99,47.62,Z077,central,final_third_outside_box,normal_contact,0,medium,0.888,0.0888,0,0.003,0
SYN_FOUL_000211,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,84,74.59,25.35,Z059,left_half_space,middle_third,late_tackle,0,low,0.3,0.1072,0,0.003,0
SYN_FOUL_000212,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,2,12.59,51.88,Z014,right_half_space,own_half,shirt_pull,0,low,0.554,0.0426,0,0.003,0
SYN_FOUL_000213,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,23,107.48,54.22,Z086,right_half_space,penalty_area,normal_contact,0,high,0.656,0.1192,0,0.003,0
SYN_FOUL_000214,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,66,48.48,43.65,Z037,central,middle_third,tactical_foul,0,low,0.658,0.1143,0,0.003,0
SYN_FOUL_000215,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,30,85.14,35.84,Z068,central,final_third_outside_box,tactical_foul,0,medium,0.629,0.1253,0,0.003,0
SYN_FOUL_000216,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,57,18.02,75.71,Z016,right_wing,own_half,stopping_counter,0,high,0.622,0.2582,1,0.003,0
SYN_FOUL_000217,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,52,3.92,27.19,Z003,left_half_space,own_half,reckless_tackle,0,high,0.415,0.4292,0,0.021,0
SYN_FOUL_000218,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,66,63.12,46.88,Z053,central,middle_third,tactical_foul,0,low,0.818,0.1622,0,0.003,0
SYN_FOUL_000219,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,4,29.19,34.73,Z020,central,own_half,dissent,0,low,0.416,0.0924,0,0.003,0
SYN_FOUL_000220,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,2,57.13,30.24,Z044,central,middle_third,stopping_counter,0,low,0.405,0.0792,0,0.003,0
SYN_FOUL_000221,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,38,40.83,8.42,Z033,left_wing,middle_third,normal_contact,0,low,0.354,0.0361,0,0.003,0
SYN_FOUL_000222,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,26,50.48,26.18,Z043,left_half_space,middle_third,late_tackle,0,low,0.641,0.1274,1,0.003,0
SYN_FOUL_000223,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,5,69.38,66.98,Z055,right_wing,middle_third,normal_contact,0,low,0.674,0.0589,0,0.003,0
SYN_FOUL_000224,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,31,79.75,1.29,Z057,left_wing,middle_third,late_tackle,0,low,0.723,0.1254,0,0.003,0
SYN_FOUL_000225,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,16,84.93,72.42,Z072,right_wing,final_third_outside_box,normal_contact,1,low,0.54,0.0417,0,0.003,0
SYN_FOUL_000226,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,68,61.19,56.25,Z054,right_half_space,middle_third,tactical_foul,0,low,0.465,0.0866,0,0.003,0
SYN_FOUL_000227,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,21,93.14,15.36,Z074,left_wing,final_third_outside_box,tactical_foul,0,high,0.813,0.2692,0,0.003,0
SYN_FOUL_000228,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,72,25.75,60.57,Z023,right_wing,own_half,dissent,0,medium,0.418,0.0846,0,0.003,0
SYN_FOUL_000229,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,85,62.23,1.32,Z049,left_wing,middle_third,stopping_counter,0,high,0.718,0.3206,1,0.003,0
SYN_FOUL_000230,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,21,73.09,33.14,Z060,central,middle_third,shirt_pull,0,medium,0.509,0.0459,0,0.003,0
SYN_FOUL_000231,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,56,74.63,6.12,Z057,left_wing,middle_third,stopping_counter,0,low,0.632,0.1258,0,0.003,0
SYN_FOUL_000232,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,41,117.84,38.71,Z092,central,six_yard_box,normal_contact,0,low,0.485,0.0486,0,0.003,0
SYN_FOUL_000233,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,17,0.6,13.5,Z002,left_wing,own_half,dissent,0,medium,0.531,0.0871,0,0.003,0
SYN_FOUL_000234,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,67,88.09,59.39,Z070,right_half_space,final_third_outside_box,late_tackle,0,low,0.551,0.1122,0,0.003,0
SYN_FOUL_000235,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,18,46.63,13.3,Z034,left_wing,middle_third,shirt_pull,0,high,0.461,0.0785,0,0.003,0
SYN_FOUL_000236,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,47,34.41,29.53,Z027,left_half_space,own_half,shirt_pull,0,low,0.542,0.0482,0,0.003,0
SYN_FOUL_000237,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,4,31.54,1.25,Z025,left_wing,own_half,normal_contact,0,low,0.251,0.0308,0,0.003,0
SYN_FOUL_000238,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,68,25.6,29.15,Z019,left_half_space,own_half,normal_contact,0,high,0.403,0.0721,0,0.003,0
SYN_FOUL_000239,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,90,77.97,18.04,Z058,left_wing,middle_third,stopping_counter,0,medium,0.079,0.0709,0,0.003,0
SYN_FOUL_000240,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,93,0.14,12.16,Z002,left_wing,own_half,stopping_counter,1,medium,0.468,0.1358,0,0.003,0
SYN_FOUL_000241,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,9,13.35,21.06,Z011,left_half_space,own_half,late_tackle,0,medium,0.381,0.0962,0,0.003,0
SYN_FOUL_000242,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,87,68.4,49.1,Z053,central,middle_third,late_tackle,0,high,0.297,0.2099,0,0.003,0
SYN_FOUL_000243,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,7,63.78,72.75,Z056,right_wing,middle_third,shirt_pull,0,low,0.756,0.0731,0,0.003,0
