event_id,data_status,season,team,competition,match_id,match_no,date_proxy,opponent_proxy,venue_proxy,minute,second,game_state_proxy,player_name,position_group,x_120,y_80,x_m,y_m,zone_id,distance_to_goal_m,open_goal_angle_deg,in_penalty_area,in_six_yard_box,field_side,field_depth,body_part,shot_technique,play_pattern,under_pressure,one_v_one,keeper_distance_m,defender_count_in_shot_cone,big_chance_proxy,model_probability_goal,is_shot_on_target,is_goal,target_for_model
SYN_SHOT_000078,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_10,10,2024-10-25,Ipswich Town,away,70,36,drawing,Trey Nyoni,MF,99.15,52.87,86.76,44.94,Z078,21.27,16.91,0,0,right_half_space,final_third_outside_box,right_foot,normal,open_play,1,0,6.11,0,0,0.0156,0,0,0
SYN_SHOT_000079,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_17,17,2024-12-14,Tottenham Hotspur,home,60,40,winning,Mohamed Salah,FW,115.26,44.69,100.85,37.98,Z093,5.75,57.03,1,1,central,six_yard_box,left_foot,normal,counter_attack,1,0,4.38,3,0,0.7512,1,1,1
SYN_SHOT_000080,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-11,Wolverhampton Wanderers,away,35,25,drawing,Cody Gakpo,FW,100.26,76.96,87.72,65.41,Z088,35.85,5.68,0,0,right_wing,wide_final_third,left_foot,first_time,open_play,1,0,2.6,0,0,0.0018,0,0,0
SYN_SHOT_000081,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-16,Southampton,home,1,50,winning,Alexis Mac Allister,MF,88.31,34.67,77.27,29.47,Z068,28.1,14.66,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,4.35,1,0,0.0102,1,0,0
SYN_SHOT_000082,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-16,Crystal Palace,away,52,49,losing,Cody Gakpo,FW,102.97,39.64,90.1,33.69,Z084,14.9,27.59,1,0,central,penalty_area,right_foot,normal,corner,0,0,5.01,2,0,0.115,0,0,0
SYN_SHOT_000083,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-18,Brighton,home,54,46,drawing,Alexis Mac Allister,MF,103.93,47.4,90.94,40.29,Z085,15.4,24.7,1,0,central,penalty_area,left_foot,placed,high_press_recovery,1,0,0.5,1,0,0.0771,1,0,0
SYN_SHOT_000084,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-25,Chelsea,away,35,54,drawing,Luis Díaz,FW,104.86,75.68,91.75,64.32,Z088,33.09,5.12,0,0,right_wing,wide_final_third,head,power,open_play,1,0,1.27,1,0,0.0012,0,0,0
SYN_SHOT_000085,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_13,13,2024-11-16,Manchester United,home,41,10,winning,Luis Díaz,FW,114.18,54.74,99.91,46.53,Z094,13.52,12.4,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,0,1.24,2,0,0.0679,0,0,0
SYN_SHOT_000086,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-13,Brentford,away,88,25,winning,Luis Díaz,FW,106.92,44.64,93.55,37.94,Z085,12.11,32.18,1,0,central,penalty_area,other,normal,open_play,0,0,2.21,3,0,0.0542,0,0,0
SYN_SHOT_000087,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_30,30,2025-03-15,Leicester City,away,42,39,drawing,Mohamed Salah,FW,111.45,55.82,97.52,47.44,Z094,15.39,13.78,1,0,right_half_space,penalty_area,left_foot,first_time,high_press_recovery,0,0,3.0,0,0,0.1026,0,0,0
SYN_SHOT_000088,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-20,Fulham,home,54,6,losing,Mohamed Salah,FW,111.37,49.01,97.45,41.66,Z093,10.75,28.38,1,0,central,six_yard_box,head,first_time,open_play,0,0,4.38,1,0,0.1534,1,0,0
SYN_SHOT_000089,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-27,Nottingham Forest,home,79,42,winning,Luis Díaz,FW,81.65,54.95,71.44,46.71,Z070,35.88,10.91,0,0,right_half_space,final_third_outside_box,right_foot,curled,open_play,1,0,5.19,1,0,0.0022,0,0,0
SYN_SHOT_000090,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-19,Southampton,home,18,16,winning,Mohamed Salah,FW,93.02,13.08,81.39,11.12,Z074,32.88,9.2,0,0,left_wing,final_third_outside_box,right_foot,power,open_play,0,0,2.23,6,0,0.0024,0,0,0
SYN_SHOT_000091,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-20,West Ham United,away,43,34,drawing,Mohamed Salah,FW,106.04,27.53,92.79,23.4,Z083,16.17,19.81,1,0,left_half_space,penalty_area,right_foot,curled,direct_free_kick,0,0,2.33,1,0,0.0623,0,0,0
SYN_SHOT_000092,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-02-02,Brighton,away,95,33,winning,Mohamed Salah,FW,102.57,30.69,89.75,26.09,Z084,17.18,21.61,1,0,central,penalty_area,left_foot,curled,open_play,0,0,4.19,2,0,0.0981,0,0,0
SYN_SHOT_000093,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-11,Wolverhampton Wanderers,away,92,16,losing,Mohamed Salah,FW,96.1,40.4,84.08,34.34,Z077,20.92,19.85,0,0,central,final_third_outside_box,right_foot,first_time,open_play,1,0,0.5,1,0,0.0188,0,0,0
SYN_SHOT_000094,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_34,34,2025-04-09,Nottingham Forest,away,86,31,drawing,Mohamed Salah,FW,95.84,2.49,83.86,2.12,Z073,38.25,6.09,0,0,left_wing,final_third_outside_box,left_foot,normal,open_play,0,0,0.5,5,0,0.0012,0,0,0
SYN_SHOT_000095,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-10,Wolverhampton Wanderers,away,93,5,drawing,Curtis Jones,MF,118.19,48.13,103.41,40.91,Z093,7.09,17.49,1,1,central,six_yard_box,right_foot,power,open_play,0,0,2.35,1,1,0.5018,1,0,0
SYN_SHOT_000096,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-24,Tottenham Hotspur,away,61,23,winning,Diogo Jota,FW,113.71,58.81,99.5,49.99,Z094,16.91,8.41,1,0,right_half_space,penalty_area,head,curled,open_play,0,0,3.48,2,0,0.0419,1,0,0
SYN_SHOT_000097,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-21,Brighton,home,11,43,drawing,Harvey Elliott,MF,96.97,48.05,84.85,40.84,Z077,21.28,18.55,0,0,central,final_third_outside_box,right_foot,normal,free_kick_indirect,1,0,0.5,3,0,0.0061,0,0,0
SYN_SHOT_000098,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-20,Manchester City,home,28,40,drawing,Cody Gakpo,FW,76.16,55.79,66.64,47.42,Z062,40.64,9.73,0,0,right_half_space,middle_third,head,placed,open_play,1,0,2.62,2,0,0.0006,0,0,0
SYN_SHOT_000099,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-12,Brentford,away,58,22,losing,Diogo Jota,FW,106.29,14.16,93.01,12.04,Z082,25.03,8.15,0,0,left_wing,wide_final_third,right_foot,half_volley,free_kick_indirect,0,0,2.29,2,0,0.0084,1,0,0
SYN_SHOT_000100,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-19,West Ham United,away,72,1,winning,Darwin Núñez,FW,96.21,17.89,84.18,15.21,Z074,28.05,11.15,0,0,left_wing,final_third_outside_box,right_foot,curled,throw_in,1,0,3.54,2,0,0.005,0,0,0
SYN_SHOT_000101,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_17,17,2024-12-14,Tottenham Hotspur,home,36,44,drawing,Cody Gakpo,FW,109.95,56.4,96.2,47.94,Z086,16.48,14.0,1,0,right_half_space,penalty_area,head,chip,open_play,1,0,2.6,4,0,0.016,1,0,0
SYN_SHOT_000102,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_08,8,2024-10-09,Everton,away,6,59,winning,Alexis Mac Allister,MF,87.24,41.54,76.33,35.31,Z069,28.7,14.52,0,0,central,final_third_outside_box,right_foot,curled,open_play,0,0,2.41,3,0,0.0045,0,0,0
SYN_SHOT_000103,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_30,30,2025-03-13,Leicester City,away,72,14,losing,Mohamed Salah,FW,85.03,27.88,74.4,23.7,Z067,32.29,12.28,0,0,left_half_space,final_third_outside_box,right_foot,normal,open_play,1,0,1.41,3,0,0.002,0,0,0
SYN_SHOT_000104,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_17,17,2024-12-14,Tottenham Hotspur,home,88,8,drawing,Cody Gakpo,FW,82.49,17.91,72.17,15.22,Z066,37.82,9.63,0,0,left_wing,final_third_outside_box,right_foot,normal,open_play,1,0,1.15,3,0,0.0008,0,0,0
SYN_SHOT_000105,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-10,Aston Villa,home,69,55,drawing,Cody Gakpo,FW,118.97,52.95,104.1,45.01,Z094,11.04,3.49,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,0,4.98,2,0,0.0923,1,0,0
SYN_SHOT_000106,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-22,Brentford,home,35,46,drawing,Mohamed Salah,FW,106.89,30.98,93.53,26.34,Z084,13.8,25.39,1,0,central,penalty_area,left_foot,volley,open_play,1,0,2.06,1,0,0.0866,0,0,0
SYN_SHOT_000107,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-28,Chelsea,away,35,59,winning,Diogo Jota,FW,109.28,32.61,95.62,27.72,Z084,11.29,31.04,1,0,central,penalty_area,other,placed,open_play,0,0,0.5,1,0,0.1004,0,0,0
SYN_SHOT_000108,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-17,Fulham,home,23,59,losing,Mohamed Salah,FW,92.52,16.54,80.95,14.06,Z074,31.24,10.36,0,0,left_wing,final_third_outside_box,left_foot,volley,throw_in,0,0,3.2,3,0,0.0041,0,0,0
SYN_SHOT_000109,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-12,Aston Villa,home,6,13,drawing,Mohamed Salah,FW,112.96,29.74,98.84,25.28,Z091,10.68,24.13,1,0,left_half_space,penalty_area,right_foot,normal,open_play,1,1,4.25,0,1,0.4779,1,0,0
SYN_SHOT_000110,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-04,Arsenal,away,65,26,winning,Mohamed Salah,FW,93.42,35.61,81.74,30.27,Z076,23.56,17.45,0,0,central,final_third_outside_box,head,normal,free_kick_indirect,1,0,4.37,5,0,0.0071,0,0,0
SYN_SHOT_000111,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-06,Ipswich Town,home,10,21,drawing,Ryan Gravenberch,MF,110.0,22.98,96.25,19.54,Z091,16.9,13.23,1,0,left_half_space,penalty_area,right_foot,chip,open_play,0,0,1.39,1,0,0.0407,1,0,0
SYN_SHOT_000112,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-17,Bournemouth,away,8,10,losing,Mohamed Salah,FW,112.52,37.92,98.46,32.23,Z092,6.78,55.8,1,0,central,six_yard_box,head,power,high_press_recovery,1,0,3.58,2,0,0.4248,1,0,0
SYN_SHOT_000113,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-26,Tottenham Hotspur,away,61,34,winning,Mohamed Salah,FW,105.53,55.4,92.34,47.09,Z086,18.21,16.23,1,0,right_half_space,penalty_area,left_foot,normal,corner,1,0,0.97,1,0,0.0289,0,0,0
SYN_SHOT_000114,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-26,Brentford,home,10,12,losing,Cody Gakpo,FW,85.9,23.17,75.17,19.69,Z067,33.09,11.42,0,0,left_half_space,final_third_outside_box,head,normal,open_play,0,0,0.5,1,0,0.0021,0,0,0
SYN_SHOT_000115,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-06,Manchester City,away,72,45,winning,Luis Díaz,FW,93.94,18.48,82.2,15.71,Z074,29.23,11.23,0,0,left_wing,final_third_outside_box,right_foot,power,open_play,0,0,1.75,2,0,0.0049,0,0,0
SYN_SHOT_000116,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-25,Chelsea,away,44,8,drawing,Mohamed Salah,FW,105.7,41.68,92.49,35.42,Z085,12.59,32.24,1,0,central,penalty_area,right_foot,normal,open_play,0,0,3.19,1,0,0.2511,0,0,0
SYN_SHOT_000117,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_01,1,2024-08-22,Arsenal,home,20,35,winning,Luis Díaz,FW,101.95,18.24,89.21,15.5,Z082,24.32,11.31,1,0,left_wing,wide_final_third,right_foot,power,open_play,1,0,2.96,2,0,0.0141,0,0,0
SYN_SHOT_000118,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-05,Ipswich Town,home,92,32,winning,Mohamed Salah,FW,91.15,16.67,79.76,14.17,Z074,32.1,10.3,0,0,left_wing,final_third_outside_box,head,normal,open_play,0,0,6.0,1,0,0.0037,0,0,0
SYN_SHOT_000119,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-08,Wolverhampton Wanderers,away,5,5,drawing,Luis Díaz,FW,102.08,42.08,89.32,35.77,Z085,15.78,25.97,1,0,central,penalty_area,right_foot,curled,throw_in,0,0,0.5,3,0,0.0669,1,0,0
SYN_SHOT_000120,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-05,Southampton,away,68,40,winning,Mohamed Salah,FW,114.92,50.56,100.55,42.98,Z094,10.02,20.52,1,1,right_half_space,penalty_area,right_foot,normal,counter_attack,1,0,3.7,2,0,0.406,1,0,0
SYN_SHOT_000121,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-01,West Ham United,home,33,7,drawing,Curtis Jones,MF,103.48,22.51,90.54,19.14,Z083,20.73,14.26,1,0,left_half_space,penalty_area,other,normal,throw_in,1,0,2.24,0,0,0.0108,1,0,0
SYN_SHOT_000122,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-08,Bournemouth,home,25,2,winning,Mohamed Salah,FW,108.42,19.42,94.87,16.51,Z082,20.21,10.63,1,0,left_wing,wide_final_third,left_foot,normal,open_play,1,0,3.53,0,0,0.0462,0,0,0
SYN_SHOT_000123,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-26,Brentford,home,5,30,drawing,Conor Bradley,DF,93.76,53.22,82.04,45.23,Z078,25.56,14.71,0,0,right_half_space,final_third_outside_box,head,normal,open_play,0,0,4.21,2,0,0.0045,0,0,0
SYN_SHOT_000124,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-28,Aston Villa,away,13,2,drawing,Cody Gakpo,FW,100.15,27.23,87.63,23.15,Z083,20.49,17.38,0,0,left_half_space,penalty_area,right_foot,normal,counter_attack,1,0,3.16,3,0,0.0132,0,0,0
SYN_SHOT_000125,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-06,Ipswich Town,home,5,25,winning,Luis Díaz,FW,119.5,31.62,104.56,26.88,Z092,7.14,4.88,1,1,central,six_yard_box,right_foot,curled,open_play,1,0,2.12,2,0,0.209,1,0,0
SYN_SHOT_000126,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-20,Fulham,home,31,15,losing,Luis Díaz,FW,102.6,28.89,89.78,24.56,Z083,17.91,19.92,1,0,left_half_space,penalty_area,right_foot,chip,open_play,1,0,2.69,1,0,0.0381,0,0,0
SYN_SHOT_000127,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_10,10,2024-10-23,Ipswich Town,away,12,35,drawing,Mohamed Salah,FW,100.92,60.82,88.31,51.7,Z087,24.33,11.93,0,0,right_wing,wide_final_third,left_foot,power,open_play,1,0,7.86,3,0,0.0066,0,0,0
SYN_SHOT_000128,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-06,Manchester City,away,82,15,drawing,Darwin Núñez,FW,105.2,73.94,92.05,62.85,Z088,31.62,5.49,0,0,right_wing,wide_final_third,right_foot,normal,open_play,0,0,0.5,2,0,0.0029,0,0,0
SYN_SHOT_000129,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_18,18,2024-12-19,West Ham United,away,45,22,winning,Alexis Mac Allister,MF,106.65,40.23,93.32,34.19,Z085,11.68,34.78,1,0,central,penalty_area,right_foot,normal,open_play,0,0,2.96,5,0,0.1218,0,0,0
SYN_SHOT_000130,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-12,Aston Villa,home,2,5,drawing,Luis Díaz,FW,91.12,26.37,79.73,22.41,Z075,27.8,13.69,0,0,left_half_space,final_third_outside_box,head,volley,open_play,0,0,2.95,2,0,0.004,0,0,0
SYN_SHOT_000131,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-29,Chelsea,away,47,25,winning,Cody Gakpo,FW,83.69,18.08,73.23,15.37,Z066,36.83,9.82,0,0,left_wing,final_third_outside_box,head,first_time,open_play,1,0,2.25,4,0,0.0006,0,0,0
SYN_SHOT_000132,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-01-29,Brighton,away,91,43,losing,Trent Alexander-Arnold,DF,114.38,4.28,100.08,3.64,Z089,30.76,2.21,0,0,left_wing,wide_final_third,head,normal,corner,0,0,3.24,3,0,0.001,1,0,0
SYN_SHOT_000133,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-06,Ipswich Town,home,27,10,drawing,Mohamed Salah,FW,95.75,17.1,83.78,14.54,Z074,28.8,10.78,0,0,left_wing,final_third_outside_box,left_foot,normal,open_play,1,0,0.5,1,0,0.0045,0,0,0
SYN_SHOT_000134,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-28,Manchester United,away,30,49,winning,Mohamed Salah,FW,98.28,79.0,85.99,67.15,Z080,38.21,5.49,0,0,right_wing,final_third_outside_box,left_foot,normal,open_play,1,0,4.85,3,0,0.0011,0,0,0
SYN_SHOT_000135,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-04,Bournemouth,home,85,3,losing,Ibrahima Konaté,DF,110.77,32.11,96.92,27.29,Z092,10.5,31.41,1,0,central,six_yard_box,right_foot,normal,open_play,0,0,4.29,0,0,0.2092,0,0,0
SYN_SHOT_000136,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-21,Brighton,home,73,15,winning,Cody Gakpo,FW,111.15,60.12,97.25,51.11,Z095,18.78,9.49,1,0,right_wing,wide_final_third,right_foot,normal,open_play,1,0,0.5,1,0,0.0259,0,0,0
SYN_SHOT_000137,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-12,Brentford,away,55,0,winning,Mohamed Salah,FW,99.51,62.04,87.07,52.73,Z079,25.93,11.26,0,0,right_wing,final_third_outside_box,left_foot,volley,free_kick_indirect,0,0,0.5,0,0,0.0114,0,0,0
SYN_SHOT_000138,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-01,West Ham United,home,48,7,drawing,Mohamed Salah,FW,91.66,44.15,80.21,37.53,Z077,25.04,16.47,0,0,central,final_third_outside_box,right_foot,normal,open_play,0,0,3.38,4,0,0.0129,0,0,0
SYN_SHOT_000139,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-20,Newcastle United,away,93,31,winning,Mohamed Salah,FW,106.21,38.16,92.94,32.44,Z084,12.17,33.27,1,0,central,penalty_area,left_foot,power,high_press_recovery,0,1,4.24,4,1,0.5224,1,1,1
SYN_SHOT_000140,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-26,Tottenham Hotspur,away,6,35,drawing,Federico Chiesa,FW,74.35,54.83,65.06,46.6,Z062,41.88,9.53,0,0,right_half_space,middle_third,left_foot,normal,open_play,0,0,0.71,0,0,0.0013,0,0,0
SYN_SHOT_000141,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-07,Ipswich Town,home,60,43,drawing,Cody Gakpo,FW,112.32,26.14,98.28,22.22,Z091,13.56,16.1,1,0,left_half_space,penalty_area,left_foot,normal,counter_attack,0,0,1.18,1,0,0.0986,0,0,0
SYN_SHOT_000142,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-29,Nottingham Forest,home,29,20,drawing,Luis Díaz,FW,89.47,72.55,78.29,61.67,Z072,38.46,7.6,0,0,right_wing,final_third_outside_box,left_foot,normal,free_kick_indirect,1,0,6.59,3,0,0.0009,0,0,0
SYN_SHOT_000143,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_33,33,2025-04-03,Newcastle United,home,77,48,winning,Curtis Jones,MF,94.49,60.91,82.68,51.77,Z079,28.53,11.53,0,0,right_wing,final_third_outside_box,head,curled,open_play,0,0,1.05,2,0,0.003,0,0,0
SYN_SHOT_000144,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_30,30,2025-03-16,Leicester City,away,69,16,winning,Diogo Jota,FW,88.31,41.88,77.27,35.6,Z069,27.78,14.99,0,0,central,final_third_outside_box,right_foot,normal,throw_in,1,0,0.5,2,0,0.0069,0,0,0
SYN_SHOT_000145,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-08,Wolverhampton Wanderers,away,38,33,winning,Mohamed Salah,FW,88.1,46.88,77.09,39.85,Z069,28.52,14.33,0,0,central,final_third_outside_box,head,curled,counter_attack,0,0,3.18,1,0,0.0103,0,0,0
SYN_SHOT_000146,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_07,7,2024-10-05,Crystal Palace,home,32,0,drawing,Mohamed Salah,FW,118.33,39.96,103.54,33.97,Z092,1.46,136.54,1,1,central,six_yard_box,head,normal,open_play,1,0,4.76,3,0,0.7671,1,1,1
SYN_SHOT_000147,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-07,Wolverhampton Wanderers,away,25,27,winning,Mohamed Salah,FW,119.41,45.74,104.49,38.88,Z093,4.91,19.4,1,1,central,six_yard_box,right_foot,normal,counter_attack,1,1,5.89,1,1,0.8607,1,1,1
SYN_SHOT_000148,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-08,Chelsea,home,36,32,drawing,Diogo Jota,FW,90.08,2.19,78.82,1.86,Z073,41.45,6.41,0,0,left_wing,final_third_outside_box,left_foot,normal,counter_attack,1,0,4.75,1,0,0.0015,0,0,0
SYN_SHOT_000149,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-09,Chelsea,home,82,7,winning,Cody Gakpo,FW,108.0,40.0,94.5,34.0,Z085,10.5,38.43,1,0,central,penalty_area,right_foot,normal,penalty,0,0,3.66,2,1,0.9806,1,1,1
